Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	164	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	165	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	166	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	167	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	168	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	169	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	170	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	171	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	172	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	173	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	174	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	175	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	176	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	177	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	178	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	179	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	180	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	181	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	182	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	183	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	184	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	185	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	186	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	187	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	188	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	189	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	190	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	191	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	192	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	193	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	194	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	195	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	196	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	197	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	198	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	199	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	200	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	201	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	202	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	203	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	204	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	205	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	206	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	207	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	208	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	209	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	210	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	211	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	212	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	213	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	214	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	215	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	216	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	217	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	218	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	219	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	220	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	221	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	222	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	223	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	224	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	225	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	226	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	227	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	228	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	229	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	230	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	231	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	232	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	233	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	234	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	235	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	236	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	237	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	238	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	239	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	240	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	241	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	242	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	243	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	244	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	245	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	246	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	247	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	248	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	249	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	250	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	251	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	252	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	253	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	254	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	255	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	256	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	257	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	258	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	259	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	260	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	261	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	262	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	263	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	264	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	265	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	266	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	267	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	268	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	269	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	270	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	271	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	272	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	273	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	274	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	275	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	276	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	277	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	278	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	279	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	280	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	281	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	282	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	283	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	284	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	285	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	286	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	287	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	288	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	289	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	290	0	0	0	0	0	0	NaN	0	0	
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	291	131.6	4.836	14.24	0	0.7121	0.03071	4.313	0.5271	0.4511	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	292	263.3	9.672	28.49	0	1.424	0.06143	4.313	1.054	0.9021	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	293	395	14.51	42.73	0	2.136	0.09214	4.313	1.581	1.353	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	294	526.6	19.34	56.97	0	2.849	0.1229	4.313	2.109	1.804	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	295	658.2	24.18	71.21	0	3.561	0.1536	4.313	2.636	2.255	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	296	789.9	29.02	85.46	0	4.273	0.1843	4.313	3.163	2.706	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	297	921.6	33.85	99.7	0	4.985	0.215	4.313	3.69	3.157	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	298	1053	38.69	113.9	0	5.697	0.2457	4.313	4.217	3.609	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	299	1185	43.52	128.2	0	6.409	0.2764	4.313	4.744	4.06	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	300	1316	48.36	142.4	0	7.121	0.3071	4.313	5.271	4.511	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	301	1448	53.2	156.7	0	7.834	0.3379	4.313	5.799	4.962	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	302	1580	58.03	170.9	0	8.546	0.3686	4.313	6.326	5.413	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	303	1711	62.87	185.2	0	9.258	0.3993	4.313	6.853	5.864	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	304	1843	67.7	199.4	0	9.97	0.43	4.313	7.38	6.315	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	305	1975	72.54	213.6	0	10.68	0.4607	4.313	7.907	6.766	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	306	2106	77.38	227.9	0	11.39	0.4914	4.313	8.434	7.217	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	307	2238	82.21	242.1	0	12.11	0.5221	4.313	8.961	7.668	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	308	2370	87.05	256.4	0	12.82	0.5529	4.313	9.489	8.119	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	309	2501	91.89	270.6	0	13.53	0.5836	4.313	10.02	8.57	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	310	2633	96.72	284.9	0	14.24	0.6143	4.313	10.54	9.021	85.57
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	311	2780	101.7	303.1	0	15.16	0.6839	4.512	11.5	9.831	85.5
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	312	2926	106.7	321.4	0	16.07	0.7536	4.689	12.45	10.64	85.45
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	313	3073	111.6	339.7	0	16.98	0.8232	4.847	13.41	11.45	85.4
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	314	3219	116.6	358	0	17.9	0.8929	4.988	14.36	12.26	85.36
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	315	3366	121.6	376.2	0	18.81	0.9625	5.116	15.32	13.07	85.32
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	316	3512	126.6	394.5	0	19.73	1.032	5.232	16.27	13.88	85.29
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	317	3659	131.6	412.8	0	20.64	1.102	5.338	17.23	14.69	85.26
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	318	3805	136.5	431.1	0	21.55	1.171	5.435	18.18	15.5	85.23
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	319	3952	141.5	449.4	0	22.47	1.241	5.524	19.13	16.3	85.21
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	320	4098	146.5	467.6	0	23.38	1.311	5.606	20.09	17.11	85.19
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	321	4245	151.5	485.9	0	24.3	1.38	5.681	21.04	17.92	85.17
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	322	4391	156.4	504.2	0	25.21	1.45	5.752	22	18.73	85.15
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	323	4538	161.4	522.5	0	26.12	1.52	5.817	22.95	19.54	85.14
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	324	4684	166.4	540.8	0	27.04	1.589	5.878	23.91	20.35	85.12
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	325	4831	171.4	559	0	27.95	1.659	5.935	24.86	21.16	85.11
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	326	4977	176.3	577.3	0	28.87	1.729	5.988	25.82	21.97	85.1
