Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	173	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	174	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	175	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	176	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	177	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	178	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	179	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	180	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	181	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	182	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	183	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	184	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	185	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	186	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	187	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	188	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	189	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	190	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	191	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	192	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	193	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	194	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	195	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	196	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	197	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	198	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	199	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	200	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	201	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	202	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	203	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	204	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	205	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	206	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	207	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	208	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	209	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	210	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	211	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	212	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	213	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	214	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	215	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	216	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	217	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	218	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	219	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	220	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	221	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	222	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	223	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	224	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	225	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	226	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	227	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	228	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	229	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	230	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	231	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	232	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	233	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	234	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	235	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	236	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	237	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	238	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	239	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	240	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	241	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	242	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	243	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	244	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	245	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	246	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	247	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	248	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	249	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	250	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	251	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	252	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	253	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	254	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	255	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	256	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	257	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	258	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	259	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	260	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	261	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	262	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	263	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	264	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	265	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	266	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	267	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	268	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	269	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	270	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	271	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	272	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	273	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	274	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	275	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	276	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	277	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	278	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	279	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	280	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	281	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	282	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	283	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	284	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	285	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	286	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	287	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	288	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	289	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	290	0	0	0	0	0	0	NaN	0	0	
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	291	178.6	6.423	21	0	1.05	0.01536	1.463	0.2486	0.1786	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	292	357.1	12.85	42	0	2.1	0.03071	1.463	0.4971	0.3571	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	293	535.7	19.27	63	0	3.15	0.04607	1.463	0.7457	0.5357	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	294	714.3	25.69	84	0	4.2	0.06143	1.463	0.9943	0.7143	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	295	892.8	32.12	105	0	5.25	0.07679	1.463	1.243	0.8929	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	296	1071	38.54	126	0	6.3	0.09214	1.463	1.491	1.071	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	297	1250	44.96	147	0	7.35	0.1075	1.463	1.74	1.25	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	298	1429	51.39	168	0	8.4	0.1229	1.463	1.989	1.429	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	299	1607	57.81	189	0	9.45	0.1382	1.463	2.237	1.607	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	300	1786	64.23	210	0	10.5	0.1536	1.463	2.486	1.786	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	301	1964	70.66	231	0	11.55	0.1689	1.463	2.734	1.964	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	302	2143	77.08	252	0	12.6	0.1843	1.463	2.983	2.143	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	303	2321	83.5	273	0	13.65	0.1996	1.463	3.231	2.321	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	304	2500	89.92	294	0	14.7	0.215	1.463	3.48	2.5	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	305	2678	96.35	315	0	15.75	0.2304	1.463	3.729	2.679	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	306	2857	102.8	336	0	16.8	0.2457	1.463	3.977	2.857	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	307	3036	109.2	357	0	17.85	0.2611	1.463	4.226	3.036	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	308	3214	115.6	378	0	18.9	0.2764	1.463	4.474	3.214	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	309	3393	122	399	0	19.95	0.2918	1.463	4.723	3.393	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	310	3571	128.5	420	0	21	0.3071	1.463	4.971	3.571	71.84
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	311	3753	134.7	443.5	0	22.17	0.3325	1.5	5.595	4.028	71.98
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	312	3935	141	466.9	0	23.35	0.3579	1.533	6.219	4.484	72.1
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	313	4118	147.2	490.4	0	24.52	0.3832	1.563	6.842	4.94	72.19
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	314	4300	153.5	513.8	0	25.69	0.4086	1.59	7.466	5.396	72.27
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	315	4482	159.7	537.3	0	26.86	0.4339	1.615	8.089	5.852	72.34
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	316	4664	166	560.7	0	28.04	0.4593	1.638	8.713	6.308	72.4
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	317	4846	172.2	584.2	0	29.21	0.4846	1.659	9.336	6.764	72.45
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	318	5028	178.5	607.7	0	30.38	0.51	1.679	9.96	7.22	72.49
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	319	5210	184.8	631.1	0	31.56	0.5354	1.697	10.58	7.676	72.53
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	320	5392	191	654.6	0	32.73	0.5607	1.713	11.21	8.132	72.56
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	321	5574	197.3	678	0	33.9	0.5861	1.729	11.83	8.588	72.59
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	322	5756	203.5	701.5	0	35.07	0.6114	1.743	12.45	9.044	72.62
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	323	5938	209.8	724.9	0	36.25	0.6368	1.757	13.08	9.5	72.64
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	324	6121	216	748.4	0	37.42	0.6621	1.769	13.7	9.956	72.67
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	325	6303	222.3	771.9	0	38.59	0.6875	1.781	14.32	10.41	72.69
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	326	6485	228.5	795.3	0	39.77	0.7129	1.793	14.95	10.87	72.71
