Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	202	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	203	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	204	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	205	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	206	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	207	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	208	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	209	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	210	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	211	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	212	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	213	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	214	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	215	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	216	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	217	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	218	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	219	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	220	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	221	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	222	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	223	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	224	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	225	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	226	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	227	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	228	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	229	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	230	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	231	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	232	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	233	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	234	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	235	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	236	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	237	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	238	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	239	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	240	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	241	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	242	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	243	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	244	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	245	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	246	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	247	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	248	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	249	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	250	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	251	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	252	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	253	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	254	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	255	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	256	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	257	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	258	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	259	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	260	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	261	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	262	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	263	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	264	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	265	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	266	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	267	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	268	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	269	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	270	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	271	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	272	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	273	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	274	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	275	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	276	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	277	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	278	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	279	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	280	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	281	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	282	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	283	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	284	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	285	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	286	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	287	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	288	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	289	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	290	0	0	0	0	0	0	NaN	0	0	
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	291	185.9	6.907	19.92	0	0.9961	0.02036	2.044	0.5411	0.4061	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	292	371.9	13.81	39.84	0	1.992	0.04071	2.044	1.082	0.8121	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	293	557.8	20.72	59.76	0	2.988	0.06107	2.044	1.623	1.218	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	294	743.8	27.63	79.69	0	3.984	0.08143	2.044	2.164	1.624	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	295	929.7	34.54	99.61	0	4.98	0.1018	2.044	2.705	2.03	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	296	1116	41.44	119.5	0	5.976	0.1221	2.044	3.246	2.436	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	297	1302	48.35	139.4	0	6.972	0.1425	2.044	3.787	2.842	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	298	1488	55.26	159.4	0	7.969	0.1629	2.044	4.329	3.249	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	299	1673	62.17	179.3	0	8.965	0.1832	2.044	4.87	3.655	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	300	1859	69.07	199.2	0	9.961	0.2036	2.044	5.411	4.061	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	301	2045	75.98	219.1	0	10.96	0.2239	2.044	5.952	4.467	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	302	2231	82.89	239.1	0	11.95	0.2443	2.044	6.493	4.873	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	303	2417	89.8	259	0	12.95	0.2646	2.044	7.034	5.279	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	304	2603	96.7	278.9	0	13.94	0.285	2.044	7.575	5.685	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	305	2789	103.6	298.8	0	14.94	0.3054	2.044	8.116	6.091	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	306	2975	110.5	318.7	0	15.94	0.3257	2.044	8.657	6.497	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	307	3161	117.4	338.7	0	16.93	0.3461	2.044	9.198	6.903	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	308	3347	124.3	358.6	0	17.93	0.3664	2.044	9.739	7.309	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	309	3533	131.2	378.5	0	18.93	0.3868	2.044	10.28	7.715	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	310	3719	138.1	398.4	0	19.92	0.4071	2.044	10.82	8.121	75.05
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	311	3915	145.1	421.5	0	21.07	0.4732	2.245	12.2	9.112	74.67
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	312	4111	152.1	444.5	0	22.23	0.5393	2.426	13.58	10.1	74.37
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	313	4307	159.1	467.6	0	23.38	0.6054	2.589	14.96	11.09	74.12
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	314	4503	166	490.6	0	24.53	0.6714	2.737	16.35	12.08	73.92
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	315	4699	173	513.7	0	25.68	0.7375	2.871	17.73	13.07	73.75
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	316	4895	180	536.7	0	26.84	0.8036	2.994	19.11	14.06	73.6
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	317	5091	186.9	559.8	0	27.99	0.8696	3.107	20.49	15.05	73.47
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	318	5287	193.9	582.8	0	29.14	0.9357	3.211	21.87	16.04	73.36
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	319	5483	200.9	605.9	0	30.29	1.002	3.307	23.25	17.03	73.26
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	320	5679	207.8	628.9	0	31.45	1.068	3.396	24.63	18.02	73.18
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	321	5875	214.8	652	0	32.6	1.134	3.478	26.01	19.02	73.1
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	322	6071	221.8	675	0	33.75	1.2	3.555	27.39	20.01	73.03
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	323	6267	228.8	698.1	0	34.9	1.266	3.627	28.78	21	72.97
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	324	6463	235.7	721.1	0	36.06	1.332	3.695	30.16	21.99	72.91
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	325	6659	242.7	744.2	0	37.21	1.398	3.758	31.54	22.98	72.86
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	326	6855	249.7	767.2	0	38.36	1.464	3.817	32.92	23.97	72.81
