Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	130	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	131	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	132	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	133	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	134	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	135	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	136	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	137	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	138	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	139	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	140	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	141	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	142	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	143	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	144	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	145	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	146	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	147	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	148	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	149	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	150	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	151	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	152	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	153	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	154	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	155	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	156	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	157	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	158	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	159	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	160	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	161	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	162	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	163	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	164	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	165	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	166	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	167	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	168	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	169	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	170	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	171	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	172	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	173	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	174	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	175	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	176	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	177	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	178	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	179	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	180	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	181	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	182	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	183	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	184	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	185	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	186	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	187	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	188	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	189	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	190	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	191	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	192	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	193	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	194	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	195	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	196	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	197	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	198	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	199	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	200	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	201	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	202	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	203	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	204	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	205	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	206	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	207	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	208	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	209	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	210	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	211	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	212	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	213	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	214	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	215	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	216	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	217	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	218	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	219	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	220	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	221	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	222	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	223	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	224	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	225	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	226	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	227	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	228	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	229	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	230	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	231	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	232	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	233	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	234	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	235	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	236	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	237	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	238	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	239	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	240	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	241	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	242	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	243	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	244	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	245	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	246	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	247	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	248	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	249	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	250	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	251	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	252	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	253	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	254	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	255	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	256	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	257	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	258	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	259	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	260	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	261	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	262	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	263	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	264	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	265	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	266	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	267	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	268	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	269	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	270	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	271	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	272	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	273	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	274	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	275	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	276	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	277	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	278	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	279	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	280	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	281	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	282	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	283	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	284	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	285	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	286	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	287	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	288	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	289	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	290	0	0	0	0	0	0	NaN	0	0	
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	291	162.4	6.111	16.73	0	0.8364	0.006071	0.7259	0.12	0.07321	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	292	324.8	12.22	33.46	0	1.673	0.01214	0.7259	0.24	0.1464	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	293	487.2	18.33	50.19	0	2.509	0.01821	0.7259	0.36	0.2196	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	294	649.6	24.44	66.91	0	3.346	0.02429	0.7259	0.48	0.2929	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	295	812	30.55	83.64	0	4.182	0.03036	0.7259	0.6	0.3661	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	296	974.4	36.66	100.4	0	5.019	0.03643	0.7259	0.72	0.4393	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	297	1137	42.77	117.1	0	5.855	0.0425	0.7259	0.84	0.5125	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	298	1299	48.89	133.8	0	6.691	0.04857	0.7259	0.96	0.5857	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	299	1462	55	150.6	0	7.528	0.05464	0.7259	1.08	0.6589	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	300	1624	61.11	167.3	0	8.364	0.06071	0.7259	1.2	0.7321	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	301	1786	67.22	184	0	9.201	0.06679	0.7259	1.32	0.8054	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	302	1949	73.33	200.7	0	10.04	0.07286	0.7259	1.44	0.8786	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	303	2111	79.44	217.5	0	10.87	0.07893	0.7259	1.56	0.9518	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	304	2274	85.55	234.2	0	11.71	0.085	0.7259	1.68	1.025	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	305	2436	91.66	250.9	0	12.55	0.09107	0.7259	1.8	1.098	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	306	2599	97.77	267.7	0	13.38	0.09714	0.7259	1.92	1.171	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	307	2761	103.9	284.4	0	14.22	0.1032	0.7259	2.04	1.245	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	308	2923	110	301.1	0	15.06	0.1093	0.7259	2.16	1.318	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	309	3086	116.1	317.8	0	15.89	0.1154	0.7259	2.28	1.391	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	310	3248	122.2	334.6	0	16.73	0.1214	0.7259	2.4	1.464	61.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	311	3421	128.4	354.1	0	17.7	0.1396	0.7888	2.854	1.827	64.01
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	312	3593	134.6	373.6	0	18.68	0.1579	0.8451	3.309	2.19	66.19
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	313	3765	140.8	393.1	0	19.65	0.1761	0.8959	3.763	2.553	67.84
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	314	3938	146.9	412.6	0	20.63	0.1943	0.9418	4.217	2.916	69.14
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	315	4110	153.1	432.1	0	21.6	0.2125	0.9836	4.671	3.279	70.18
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	316	4283	159.3	451.6	0	22.58	0.2307	1.022	5.126	3.641	71.04
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	317	4455	165.5	471.1	0	23.55	0.2489	1.057	5.58	4.004	71.76
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	318	4628	171.7	490.6	0	24.53	0.2671	1.089	6.034	4.367	72.37
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	319	4800	177.9	510.1	0	25.5	0.2854	1.119	6.489	4.73	72.9
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	320	4973	184	529.6	0	26.48	0.3036	1.146	6.943	5.093	73.35
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	321	5145	190.2	549.1	0	27.45	0.3218	1.172	7.397	5.456	73.75
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	322	5318	196.4	568.6	0	28.43	0.34	1.196	7.851	5.819	74.11
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	323	5490	202.6	588.1	0	29.4	0.3582	1.218	8.306	6.181	74.42
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	324	5662	208.8	607.6	0	30.38	0.3764	1.239	8.76	6.544	74.71
01625b_GA2-TUM_first_pool_9_01_01-3xHCD-1h-R1	325	5835	215	627.1	0	31.35	0.3946	1.259	9.214	6.907	74.96
